manufacturer,date,avg_price,tdp,units,sales,date_new,channel,SOM
DIANA,FEBRERO 2023,1.2346981423988308,652,24141.349999999988,29807.28,2023-02-01,TOTAL,14.053508820359829
DIANA,JULIO 2019,0.7310702115481564,598,42210.72,30859,2019-07-01,TOTAL,16.970786862887437
DIANA,JULIO 2020,0.7387358825074116,741,32258.63999999999,23568.73999999999,2020-07-01,TOTAL,14.954341137226447
DIANA,JULIO 2021,1.0033355220634628,712,27276.09,27367.069999999996,2021-07-01,TOTAL,14.611942775278532
DIANA,JULIO 2022,1.1633191832420746,658,25924.450000000004,30158.410000000007,2022-07-01,TOTAL,14.990816894964754
DIANA,JUNIO 2019,0.7226467859832321,608,45587.969999999994,32944,2019-06-01,TOTAL,18.164875579645017
DIANA,JUNIO 2020,0.7165872706697256,717,28082.859999999997,20123.820000000007,2020-06-01,TOTAL,12.883958061073736
DIANA,JUNIO 2021,0.9558940025775263,716,27910.48999999999,26679.470000000012,2021-06-01,TOTAL,14.785432402131855
DIANA,JUNIO 2022,1.1344686087580564,647,26280.25999999999,29814.12999999999,2022-06-01,TOTAL,15.175720012596997
DIANA,MARZO 2019,0.7033489682381991,616,45095.680000000015,31718,2019-03-01,TOTAL,17.050579767018057
DIANA,MARZO 2020,0.7559518064516622,780,39682.48999999999,29998.05000000001,2020-03-01,TOTAL,17.08587594813553
DIANA,MARZO 2021,0.8928243964588632,739,31693.780000000006,28296.979999999996,2021-03-01,TOTAL,15.702596376785774
DIANA,MARZO 2022,1.1317497324723624,614,24576.9,27814.900000000005,2022-03-01,TOTAL,14.841511667956606
DIANA,MARZO 2023,1.2583157231886049,652,24900.420000000006,31332.590000000007,2023-03-01,TOTAL,13.953736210412613
DIANA,MAYO 2019,0.7207475452851563,600,42988.700000000004,30984,2019-05-01,TOTAL,17.241398498667277
DIANA,MAYO 2020,0.7449047690523749,742,30313.149999999998,22580.41,2020-05-01,TOTAL,15.138061914085347
DIANA,MAYO 2021,0.9150501296321752,723,29537.420000000002,27028.220000000005,2021-05-01,TOTAL,15.100139569563494
DIANA,MAYO 2022,1.1291717583787373,652,26120.88,29494.959999999995,2022-05-01,TOTAL,15.39236627358109
DIANA,NOVIEMBRE 2019,0.7439340729915659,735,39113.56000000001,29097.91,2019-11-01,TOTAL,16.712263024196098
DIANA,NOVIEMBRE 2020,0.785166026461335,775,36579.409999999974,28720.91,2020-11-01,TOTAL,16.762044463415922
DIANA,NOVIEMBRE 2021,1.0874911046759088,651,23917.059999999998,26009.58999999999,2021-11-01,TOTAL,14.349406890107904
DIANA,NOVIEMBRE 2022,1.2222305046895598,627,25757.219999999994,31481.260000000017,2022-11-01,TOTAL,15.043733556132244
DIANA,OCTUBRE 2019,0.7391320843781396,737,40589.659999999996,30001.119999999995,2019-10-01,TOTAL,17.303348442053135
DIANA,OCTUBRE 2020,0.7706179306074934,787,37213.240000000005,28677.190000000002,2020-10-01,TOTAL,17.149714454391887
DIANA,OCTUBRE 2021,1.083293197587087,622,23067.549999999992,24988.92,2021-10-01,TOTAL,14.322079841566538
DIANA,OCTUBRE 2022,1.2334688847056148,637,26061.460000000006,32145.999999999996,2022-10-01,TOTAL,14.855216858623951
DIANA,SEPTIEMBRE 2019,0.735705543032017,618,41659.33,30649,2019-09-01,TOTAL,17.276483486750507
DIANA,SEPTIEMBRE 2020,0.7824377278437017,784,35792.080000000016,27690.41000000001,2020-09-01,TOTAL,17.038053612404607
DIANA,SEPTIEMBRE 2021,1.0740177827434356,630,22429.610000000008,24089.800000000003,2021-09-01,TOTAL,14.085720124533069
DIANA,SEPTIEMBRE 2022,1.21545750815892,636,26124.78,31753.55999999999,2022-09-01,TOTAL,14.669031003159148
DINANT,ABRIL 2019,1.2004987467891157,224,8669.73,10408,2019-04-01,TOTAL,5.74193299239227
DINANT,ABRIL 2020,1.2564394171930746,394,9610.730000000003,12075.300000000001,2020-04-01,TOTAL,7.48868213817866
DINANT,ABRIL 2021,1.3221330718642876,419,12258.940000000006,16207.949999999999,2021-04-01,TOTAL,8.832382946451277
DINANT,ABRIL 2022,1.3354293326262494,417,12671.760000000002,16922.240000000005,2022-04-01,TOTAL,8.77975395246756
DINANT,AGOSTO 2019,1.232119087739656,233,9548.589999999998,11765,2019-08-01,TOTAL,6.554646193959586
DINANT,AGOSTO 2020,1.251966455135499,420,9684.939999999999,12125.219999999998,2020-08-01,TOTAL,7.48036509195037
DINANT,AGOSTO 2021,1.3101552287454412,412,12836.539999999997,16817.86,2021-08-01,TOTAL,9.26500180613398
DINANT,AGOSTO 2022,1.4222765667084474,397,12222.439999999997,17383.68999999999,2022-08-01,TOTAL,8.319111772542696
DINANT,DICIEMBRE 2019,1.306173944095845,380,10193.159999999996,13314.039999999999,2019-12-01,TOTAL,7.002065324329441
DINANT,DICIEMBRE 2020,1.3449451774281347,407,9644.750000000002,12971.660000000003,2020-12-01,TOTAL,7.08479214312442
DINANT,DICIEMBRE 2021,1.3215517572612088,423,13533.559999999998,17885.300000000003,2021-12-01,TOTAL,8.652557018717031
DINANT,DICIEMBRE 2022,1.6442164318501509,353,12313.16,20245.500000000004,2022-12-01,TOTAL,8.195874498250394
DINANT,ENERO 2019,1.1887884634914188,209,9847,11706,2019-01-01,TOTAL,6.085781128151806
DINANT,ENERO 2020,1.2963967246369295,397,11170.669999999995,14481.620000000003,2020-01-01,TOTAL,7.602892829105829
DINANT,ENERO 2021,1.338440381872361,422,11329.439999999999,15163.78,2021-01-01,TOTAL,7.802146547574673
DINANT,ENERO 2022,1.3488908787850282,409,12652.810000000001,17067.25999999999,2022-01-01,TOTAL,8.711686860998926
DINANT,ENERO 2023,1.6011305900366084,395,13212.570000000003,21155.049999999996,2023-01-01,TOTAL,9.097325543122597
DINANT,FEBRERO 2019,1.154427183152578,214,8870.2,10240,2019-02-01,TOTAL,6.084011645178539
DINANT,FEBRERO 2020,1.2213186304998946,410,11157.940000000004,13627.4,2020-02-01,TOTAL,7.788641662357235
DINANT,FEBRERO 2021,1.287178393312409,406,10829.61,13939.639999999998,2021-02-01,TOTAL,8.273888204656407
DINANT,FEBRERO 2022,1.3208671278771693,420,12276.389999999998,16215.479999999998,2022-02-01,TOTAL,9.039124117798684
DINANT,FEBRERO 2023,1.5369558407865587,410,13567.950000000006,20853.34,2023-02-01,TOTAL,9.831913466239202
DINANT,JULIO 2019,1.248971375693621,228,9369.310000000001,11702,2019-07-01,TOTAL,6.435469324006247
DINANT,JULIO 2020,1.2609701791168983,402,9823.690000000004,12217.69,2020-07-01,TOTAL,7.752111660143065
DINANT,JULIO 2021,1.3223403857946396,423,12850.359999999993,16992.55,2021-07-01,TOTAL,9.072734794264028
DINANT,JULIO 2022,1.3715268244748906,393,12201.729999999998,16735.000000000004,2022-07-01,TOTAL,8.31845315244521
DINANT,JUNIO 2019,1.2145910610622268,219,9017.849999999999,10953,2019-06-01,TOTAL,6.039335910146062
DINANT,JUNIO 2020,1.2619162647428364,411,10856.119999999999,13172.609999999999,2020-06-01,TOTAL,8.43355559704273
DINANT,JUNIO 2021,1.2914377963941102,411,12896.680000000006,16655.26,2021-06-01,TOTAL,9.230139162057208
DINANT,JUNIO 2022,1.3275078507480151,384,12817.25,17014.999999999996,2022-06-01,TOTAL,8.660822100605918
DINANT,MARZO 2019,1.171161479309966,216,8923.62,10451,2019-03-01,TOTAL,5.618122490229703
DINANT,MARZO 2020,1.2540744907126569,399,10418.48,13065.550000000001,2020-03-01,TOTAL,7.441695926707307
DINANT,MARZO 2021,1.3048182101863013,399,11857.099999999999,15471.359999999991,2021-03-01,TOTAL,8.585386902770127
DINANT,MARZO 2022,1.3173247875685699,412,12644.08,16656.360000000004,2022-03-01,TOTAL,8.887522920653526
DINANT,MARZO 2023,1.546247055993067,417,14007.269999999999,21658.700000000004,2023-03-01,TOTAL,9.645541158916759
DINANT,MAYO 2019,1.191501170914906,232,8792.269999999999,10476,2019-05-01,TOTAL,5.829489112833668
DINANT,MAYO 2020,1.2060298328337549,406,10432.13,12581.459999999997,2020-05-01,TOTAL,8.434697175542349
DINANT,MAYO 2021,1.296878546537244,398,11983.520000000004,15541.170000000002,2021-05-01,TOTAL,8.682548687050538
DINANT,MAYO 2022,1.3190713734549933,392,12881.820000000003,16992.040000000008,2022-05-01,TOTAL,8.867538841054234
DINANT,NOVIEMBRE 2019,1.2449500653029961,374,9164.970000000001,11409.930000000002,2019-11-01,TOTAL,6.553245619622365
DINANT,NOVIEMBRE 2020,1.2810429189160877,420,11075.070000000002,14187.639999999998,2020-11-01,TOTAL,8.280164260496559
DINANT,NOVIEMBRE 2021,1.3195779924265438,410,12345.749999999998,16291.180000000002,2021-11-01,TOTAL,8.987791446923547
DINANT,NOVIEMBRE 2022,1.5785428778154762,356,11913.620000000003,18806.160000000014,2022-11-01,TOTAL,8.986770550289028
DINANT,OCTUBRE 2019,1.2522709342950518,356,8873,11111.399999999994,2019-10-01,TOTAL,6.408574942503118
DINANT,OCTUBRE 2020,1.322117899074744,438,10657.59,13419.610000000002,2020-10-01,TOTAL,8.025280007884383
DINANT,OCTUBRE 2021,1.3266226955704665,395,12089.759999999998,16038.550000000001,2021-10-01,TOTAL,9.192289768543699
DINANT,OCTUBRE 2022,1.5681530918802358,372,11630.139999999996,18237.84,2022-10-01,TOTAL,8.428018049924914
DINANT,SEPTIEMBRE 2019,1.2232463035459245,221,9732.3,11905,2019-09-01,TOTAL,6.710709514495245
DINANT,SEPTIEMBRE 2020,1.2966887927043842,423,9872.229999999998,12801.21,2020-09-01,TOTAL,7.876651240759885
DINANT,SEPTIEMBRE 2021,1.322922133756184,403,11641.629999999997,15400.970000000001,2021-09-01,TOTAL,9.005211876658587
DINANT,SEPTIEMBRE 2022,1.4838527136071578,391,12652.899999999996,18775.04,2022-09-01,TOTAL,8.67340996869495
KELLOGGS,ABRIL 2019,8.15469268021732,37,576.11,4698,2019-04-01,TOTAL,2.5918141043676868
KELLOGGS,ABRIL 2020,8.864195417059046,60,350.4299999999999,3106.2799999999997,2020-04-01,TOTAL,1.926407091515872
KELLOGGS,ABRIL 2021,8.403653609696123,60,569.2999999999998,4784.200000000002,2021-04-01,TOTAL,2.607108640661664
KELLOGGS,ABRIL 2022,9.819686901678121,56,621.53,6103.230000000002,2022-04-01,TOTAL,3.1665345554322943
KELLOGGS,AGOSTO 2019,8.124404293232772,33,482.62,3921,2019-08-01,TOTAL,2.184510643987721
KELLOGGS,AGOSTO 2020,9.224604266105764,63,370.8299999999999,3420.7599999999998,2020-08-01,TOTAL,2.1103562402942093
KELLOGGS,AGOSTO 2021,8.856982998231238,56,554.0600000000001,4907.3,2021-08-01,TOTAL,2.7034440388516305
KELLOGGS,AGOSTO 2022,9.286393188343617,52,606.02,5627.739999999999,2022-08-01,TOTAL,2.6932025413942293
KELLOGGS,DICIEMBRE 2019,8.959893458015562,57,521.86,4675.810000000001,2019-12-01,TOTAL,2.4590828226558465
KELLOGGS,DICIEMBRE 2020,9.987148816096182,64,652.0800000000002,6512.42,2020-12-01,TOTAL,3.5569188560852134
KELLOGGS,DICIEMBRE 2021,9.906505560428993,47,706.7799999999999,7001.720000000002,2021-12-01,TOTAL,3.387294679378676
KELLOGGS,DICIEMBRE 2022,11.085684594140595,53,702.4599999999998,7787.25,2022-12-01,TOTAL,3.1524696197426767
KELLOGGS,ENERO 2019,8.769349183272043,36,584.65,5127,2019-01-01,TOTAL,2.6654536002079543
KELLOGGS,ENERO 2020,8.92997057440844,61,574.33,5128.75,2020-01-01,TOTAL,2.692608741099167
KELLOGGS,ENERO 2021,8.716821319744522,66,580.8699999999999,5063.339999999999,2021-01-01,TOTAL,2.605215896049451
KELLOGGS,ENERO 2022,10.01472848165787,52,657.2299999999997,6581.98,2022-01-01,TOTAL,3.3596575364386396
KELLOGGS,ENERO 2023,10.30281135989699,57,698.9499999999999,7201.150000000001,2023-01-01,TOTAL,3.0967171353817315
KELLOGGS,FEBRERO 2019,8.156438172860533,36,493.22999999999996,4023,2019-02-01,TOTAL,2.3902323094290296
KELLOGGS,FEBRERO 2020,8.462827481914413,62,489.3400000000001,4141.2,2020-02-01,TOTAL,2.366872833567209
KELLOGGS,FEBRERO 2021,8.14638340480181,59,459.41,3742.5299999999997,2021-02-01,TOTAL,2.2213826772120906
KELLOGGS,FEBRERO 2022,8.972768740855495,53,580.95,5212.7300000000005,2022-02-01,TOTAL,2.9057735856461075
KELLOGGS,FEBRERO 2023,9.411755944993299,54,604.2899999999998,5687.429999999999,2023-02-01,TOTAL,2.681504238903351
KELLOGGS,JULIO 2019,8.435336905087794,32,511.42,4314,2019-07-01,TOTAL,2.372467498185178
KELLOGGS,JULIO 2020,9.348316170331204,61,359.29999999999995,3358.850000000001,2020-07-01,TOTAL,2.131186848714572
KELLOGGS,JULIO 2021,8.372422948355007,57,625.2299999999998,5234.6900000000005,2021-07-01,TOTAL,2.794928018466091
KELLOGGS,JULIO 2022,10.09039825805998,52,569.4800000000001,5746.279999999998,2022-07-01,TOTAL,2.8562988336320783
KELLOGGS,JUNIO 2019,8.255069689537597,38,501.50999999999993,4140,2019-06-01,TOTAL,2.2827399496032776
KELLOGGS,JUNIO 2020,9.395018583236258,61,360.54,3387.2800000000007,2020-06-01,TOTAL,2.1686525451486767
KELLOGGS,JUNIO 2021,8.291798883439958,60,589.3099999999997,4886.44,2021-06-01,TOTAL,2.7080046307918835
KELLOGGS,JUNIO 2022,9.833230410925067,50,566.77,5573.18,2022-06-01,TOTAL,2.8368099038880343
KELLOGGS,MARZO 2019,7.899675489697777,37,511.53999999999996,4041,2019-03-01,TOTAL,2.172312025932277
KELLOGGS,MARZO 2020,8.804193245993094,59,437.37000000000006,3850.6900000000005,2020-03-01,TOTAL,2.1932229479824854
KELLOGGS,MARZO 2021,8.441169314842892,56,534.3299999999998,4510.370000000001,2021-03-01,TOTAL,2.5029002960727
KELLOGGS,MARZO 2022,9.233513513513515,55,619.7499999999999,5722.469999999999,2022-03-01,TOTAL,3.053403221817501
KELLOGGS,MARZO 2023,10.191124639538609,54,561.78,5725.169999999999,2023-03-01,TOTAL,2.549661931546927
KELLOGGS,MAYO 2019,8.192299164880644,35,541.24,4434,2019-05-01,TOTAL,2.4673496302314324
KELLOGGS,MAYO 2020,8.720466602019279,61,350.61999999999995,3057.5699999999997,2020-05-01,TOTAL,2.04981592303461
KELLOGGS,MAYO 2021,8.464766905504202,60,548.4899999999999,4642.839999999999,2021-05-01,TOTAL,2.5938641908032474
KELLOGGS,MAYO 2022,9.685882056874423,53,596.05,5773.2699999999995,2022-05-01,TOTAL,3.0128634328128436
KELLOGGS,NOVIEMBRE 2019,8.245325152820698,54,443.33,3655.4,2019-11-01,TOTAL,2.0994637160760488
KELLOGGS,NOVIEMBRE 2020,8.933291538506749,62,510.43,4559.82,2020-11-01,TOTAL,2.6611937290696286
KELLOGGS,NOVIEMBRE 2021,9.429426498213566,51,542.9799999999997,5119.989999999999,2021-11-01,TOTAL,2.824681964740066
KELLOGGS,NOVIEMBRE 2022,10.261348163774096,48,521.4499999999999,5350.780000000002,2022-11-01,TOTAL,2.5569404984896176
KELLOGGS,OCTUBRE 2019,8.3935341318758,52,429.95000000000005,3608.8000000000006,2019-10-01,TOTAL,2.0813997563318094
KELLOGGS,OCTUBRE 2020,9.099815805631087,65,456.03999999999996,4149.88,2020-10-01,TOTAL,2.4817374721857965
KELLOGGS,OCTUBRE 2021,9.035946960987205,55,521.8799999999999,4715.680000000002,2021-10-01,TOTAL,2.7027316693670045
KELLOGGS,OCTUBRE 2022,9.461375429364905,48,547.3199999999999,5178.399999999999,2022-10-01,TOTAL,2.3930272811764532
KELLOGGS,SEPTIEMBRE 2019,8.23593784197855,37,456.90000000000003,3763,2019-09-01,TOTAL,2.121159168672458
KELLOGGS,SEPTIEMBRE 2020,9.25699836209847,64,409.06,3694.31,2020-09-01,TOTAL,2.273128200010128
KELLOGGS,SEPTIEMBRE 2021,8.86761302868255,57,514.25,4560.170000000001,2021-09-01,TOTAL,2.6664097809152407
KELLOGGS,SEPTIEMBRE 2022,9.18641111944333,50,573.4099999999997,5267.579999999997,2022-09-01,TOTAL,2.4334372061469973
OTHERS,ABRIL 2019,1.2562215061369892,249,10234.660000000003,12857,2019-04-01,TOTAL,7.093008501459206
OTHERS,ABRIL 2020,1.12651478084495,359,11240.900000000005,12663.040000000005,2020-04-01,TOTAL,7.853178096034214
OTHERS,ABRIL 2021,1.1863472505825363,366,12630.13,14983.720000000008,2021-04-01,TOTAL,8.165249337664603
OTHERS,ABRIL 2022,1.474988110851542,323,10072.209999999997,14856.390000000005,2022-04-01,TOTAL,7.707930440763134
OTHERS,AGOSTO 2019,1.0659588500150627,271,12281.9,13092,2019-08-01,TOTAL,7.293959028586391
OTHERS,AGOSTO 2020,1.1678160424892503,348,11153.880000000005,13025.680000000004,2020-08-01,TOTAL,8.035882398085656
OTHERS,AGOSTO 2021,1.2002113300432753,371,12350.350000000026,14823.029999999995,2021-08-01,TOTAL,8.166044890513902
OTHERS,AGOSTO 2022,1.6997688446636114,281,9084.800000000012,15442.059999999998,2022-08-01,TOTAL,7.38992832582212
OTHERS,DICIEMBRE 2019,1.2319015533495767,341,12135.710000000012,14950.000000000005,2019-12-01,TOTAL,7.8624426994905505
OTHERS,DICIEMBRE 2020,1.3468379898905012,359,10924.380000000006,14713.370000000004,2020-12-01,TOTAL,8.03607003073489
OTHERS,DICIEMBRE 2021,1.4306760492262736,337,12437.260000000015,17793.689999999984,2021-12-01,TOTAL,8.608237899189552
OTHERS,DICIEMBRE 2022,2.1118105650671284,274,8654.37,18276.390000000007,2022-12-01,TOTAL,7.398730518934011
OTHERS,ENERO 2019,1.167824312862482,241,10905.749999999989,12736,2019-01-01,TOTAL,6.621263322069145
OTHERS,ENERO 2020,1.2116568821999087,362,13092.179999999997,15863.229999999996,2020-01-01,TOTAL,8.328242117487989
OTHERS,ENERO 2021,1.285875683254425,362,12303.249999999989,15820.449999999992,2021-01-01,TOTAL,8.140019793783454
OTHERS,ENERO 2022,1.4085974826438645,338,11863.239999999994,16710.52999999999,2022-01-01,TOTAL,8.529600219445205
OTHERS,ENERO 2023,2.062680418401944,295,8889.060000000005,18335.289999999997,2023-01-01,TOTAL,7.884741565610119
OTHERS,FEBRERO 2019,1.067909486278377,243,9919.379999999994,10593,2019-02-01,TOTAL,6.293743687243777
OTHERS,FEBRERO 2020,1.0445335094165313,376,14114.539999999983,14743.10999999999,2020-02-01,TOTAL,8.42631762322347
OTHERS,FEBRERO 2021,1.1758675211991962,337,10663.140000000001,12538.439999999999,2021-02-01,TOTAL,7.442204448665251
OTHERS,FEBRERO 2022,1.3015625803375683,339,10697.050000000001,13922.879999999988,2022-02-01,TOTAL,7.761141847001559
OTHERS,FEBRERO 2023,1.8123046407748895,314,8903.469999999998,16135.800000000003,2023-02-01,TOTAL,7.6076920679633355
OTHERS,JULIO 2019,1.0901460018485123,259,11760.81,12821,2019-07-01,TOTAL,7.05085901581645
OTHERS,JULIO 2020,1.14875805534324,343,11042.360000000011,12684.999999999993,2020-07-01,TOTAL,8.048619371494507
OTHERS,JULIO 2021,1.2009394746303796,389,12877.410000000018,15464.990000000016,2021-07-01,TOTAL,8.257133441769799
OTHERS,JULIO 2022,1.813637490458272,286,8148.420000000004,14778.279999999999,2022-07-01,TOTAL,7.345827896846009
